,country,year,fert,pop,life,continent
11486,Sweden,2000,1.56,8872284.0,79.7,Europe
11487,Sweden,2001,1.58,8888675.0,79.8,Europe
11488,Sweden,2002,1.67,8911899.0,80.0,Europe
11489,Sweden,2003,1.73,8942926.0,80.2,Europe
11490,Sweden,2004,1.77,8982282.0,80.2,Europe
11491,Sweden,2005,1.79,9030163.0,80.6,Europe
11492,Sweden,2006,1.87,9087251.0,80.8,Europe
11493,Sweden,2007,1.89,9153316.0,80.9,Europe
11494,Sweden,2008,1.92,9226333.0,81.1,Europe
11495,Sweden,2009,1.94,9303432.0,81.2,Europe
11496,Sweden,2010,1.99,9382297.0,81.6,Europe
11497,Sweden,2011,1.9,9462352.0,81.7,Europe
11498,Sweden,2012,1.91,9543457.0,81.8,Europe
11499,Sweden,2013,1.93,9624247.0,81.9,Europe
11500,Sweden,2014,1.93,9703247.0,82.1,Europe
11501,Sweden,2015,1.93,9779426.0,82.1,Europe
11502,Switzerland,1800,4.14,1826051.0,38.0,Europe
11503,Switzerland,1810,4.14,1904962.0,38.0,Europe
11504,Switzerland,1820,4.14,1994147.0,38.0,Europe
11505,Switzerland,1830,4.14,2101048.0,38.0,Europe
11506,Switzerland,1840,4.14,2229381.0,38.0,Europe
11507,Switzerland,1850,4.14,2370905.0,38.0,Europe
11508,Switzerland,1860,4.19,2511573.0,38.0,Europe
11509,Switzerland,1870,3.99,2663904.0,38.0,Europe
11510,Switzerland,1880,3.97,2822978.0,42.41,Europe
11511,Switzerland,1890,3.56,2972442.0,44.95,Europe
11512,Switzerland,1900,3.83,3297232.0,47.48,Europe
11513,Switzerland,1910,3.1,3726392.0,52.91,Europe
11514,Switzerland,1920,2.34,3865690.0,54.38,Europe
11515,Switzerland,1930,1.99,4042310.0,61.43,Europe
11516,Switzerland,1940,1.82,4219596.0,63.58,Europe
11517,Switzerland,1950,2.33,4668088.0,68.95,Europe
11518,Switzerland,1951,2.32,4726283.0,68.72,Europe
11519,Switzerland,1952,2.3,4788958.0,69.63,Europe
11520,Switzerland,1953,2.3,4851987.0,69.55,Europe
11521,Switzerland,1954,2.31,4912885.0,70.02,Europe
11522,Switzerland,1955,2.33,4970810.0,70.1,Europe
11523,Switzerland,1956,2.36,5026664.0,70.23,Europe
11524,Switzerland,1957,2.39,5082993.0,70.58,Europe
11525,Switzerland,1958,2.43,5143672.0,71.32,Europe
11526,Switzerland,1959,2.48,5213397.0,71.48,Europe
11527,Switzerland,1960,2.52,5296120.0,71.46,Europe
11528,Switzerland,1961,2.55,5393411.0,71.79,Europe
11529,Switzerland,1962,2.58,5503000.0,71.35,Europe
11530,Switzerland,1963,2.58,5618160.0,71.34,Europe
11531,Switzerland,1964,2.56,5729465.0,72.23,Europe
11532,Switzerland,1965,2.53,5829958.0,72.36,Europe
11533,Switzerland,1966,2.47,5916911.0,72.5,Europe
11534,Switzerland,1967,2.4,5991681.0,72.8,Europe
11535,Switzerland,1968,2.31,6056358.0,72.75,Europe
11536,Switzerland,1969,2.22,6114719.0,72.76,Europe
11537,Switzerland,1970,2.12,6169357.0,73.18,Europe
11538,Switzerland,1971,2.02,6221634.0,73.3,Europe
11539,Switzerland,1972,1.92,6270112.0,73.82,Europe
11540,Switzerland,1973,1.83,6311468.0,74.12,Europe
11541,Switzerland,1974,1.74,6341051.0,74.47,Europe
11542,Switzerland,1975,1.67,6356178.0,74.86,Europe
11543,Switzerland,1976,1.61,6355245.0,74.98,Europe
11544,Switzerland,1977,1.57,6341216.0,75.43,Europe
11545,Switzerland,1978,1.54,6321583.0,75.39,Europe
11546,Switzerland,1979,1.52,6306578.0,75.69,Europe
11547,Switzerland,1980,1.51,6303608.0,75.69,Europe
11548,Switzerland,1981,1.51,6315799.0,75.92,Europe
11549,Switzerland,1982,1.52,6341369.0,76.26,Europe
11550,Switzerland,1983,1.53,6376791.0,76.27,Europe
11551,Switzerland,1984,1.54,6416275.0,76.87,Europe
11552,Switzerland,1985,1.54,6455680.0,76.99,Europe
11553,Switzerland,1986,1.54,6493442.0,77.17,Europe
11554,Switzerland,1987,1.55,6531160.0,77.47,Europe
11555,Switzerland,1988,1.55,6571461.0,77.49,Europe
11556,Switzerland,1989,1.55,6618268.0,77.68,Europe
11557,Switzerland,1990,1.55,6673920.0,77.5,Europe
11558,Switzerland,1991,1.54,6739995.0,77.6,Europe
11559,Switzerland,1992,1.54,6814186.0,77.9,Europe
11560,Switzerland,1993,1.53,6890300.0,78.3,Europe
11561,Switzerland,1994,1.53,6959860.0,78.4,Europe
11562,Switzerland,1995,1.52,7017042.0,78.5,Europe
11563,Switzerland,1996,1.5,7059633.0,79.1,Europe
11564,Switzerland,1997,1.49,7090176.0,79.2,Europe
11565,Switzerland,1998,1.47,7113505.0,79.5,Europe
11566,Switzerland,1999,1.45,7136813.0,79.8,Europe
11567,Switzerland,2000,1.44,7165581.0,79.8,Europe
11568,Switzerland,2001,1.43,7200945.0,80.2,Europe
11569,Switzerland,2002,1.42,7242034.0,80.4,Europe
11570,Switzerland,2003,1.42,7289901.0,80.6,Europe
11571,Switzerland,2004,1.42,7345299.0,81.0,Europe
11572,Switzerland,2005,1.43,7408608.0,81.3,Europe
11573,Switzerland,2006,1.44,7480317.0,81.5,Europe
11574,Switzerland,2007,1.46,7560141.0,81.7,Europe
11575,Switzerland,2008,1.47,7646542.0,82.0,Europe
11576,Switzerland,2009,1.49,7737316.0,82.0,Europe
11577,Switzerland,2010,1.5,7830534.0,82.3,Europe
11578,Switzerland,2011,1.51,7925813.0,82.6,Europe
11579,Switzerland,2012,1.52,8022628.0,82.7,Europe
11580,Switzerland,2013,1.53,8118719.0,82.8,Europe
11581,Switzerland,2014,1.54,8211383.0,82.9,Europe
11582,Switzerland,2015,1.55,8298663.0,83.0,Europe
11583,Syria,1800,6.85,1337000.0,31.1,Asia
11584,Syria,1810,6.85,1337000.0,31.1,Asia
11585,Syria,1820,6.85,1348924.0,31.1,Asia
11586,Syria,1830,6.85,1383046.0,31.1,Asia
11587,Syria,1840,6.85,1430381.0,31.1,Asia
11588,Syria,1850,6.85,1479335.0,31.1,Asia
11589,Syria,1860,6.85,1529203.0,31.1,Asia
11590,Syria,1870,6.85,1589363.0,31.1,Asia
11591,Syria,1880,6.85,1667572.0,31.1,Asia
11592,Syria,1890,6.85,1758556.0,31.1,Asia
11593,Syria,1900,6.85,1854880.0,31.1,Asia
11594,Syria,1910,6.85,1956253.0,31.1,Asia
11595,Syria,1920,6.85,2200281.0,31.1,Asia
11596,Syria,1930,6.92,2544331.0,31.1,Asia
11597,Syria,1940,7.05,2942179.0,36.57,Asia
11598,Syria,1950,7.18,3413329.0,47.56,Asia
11599,Syria,1951,7.19,3500650.0,47.87,Asia
11600,Syria,1952,7.21,3595227.0,48.44,Asia
11601,Syria,1953,7.24,3697041.0,49.02,Asia
11602,Syria,1954,7.27,3805985.0,49.59,Asia
11603,Syria,1955,7.3,3921864.0,50.15,Asia
11604,Syria,1956,7.33,4044390.0,50.7,Asia
11605,Syria,1957,7.37,4173185.0,51.25,Asia
11606,Syria,1958,7.4,4307809.0,51.79,Asia
11607,Syria,1959,7.43,4447797.0,52.33,Asia
11608,Syria,1960,7.47,4592777.0,52.87,Asia
11609,Syria,1961,7.5,4742596.0,53.43,Asia
11610,Syria,1962,7.52,4897428.0,53.98,Asia
11611,Syria,1963,7.54,5057825.0,54.56,Asia
11612,Syria,1964,7.56,5224579.0,55.15,Asia
11613,Syria,1965,7.56,5398333.0,55.77,Asia
11614,Syria,1966,7.57,5579283.0,56.42,Asia
11615,Syria,1967,7.57,5767478.0,57.12,Asia
11616,Syria,1968,7.57,5963248.0,57.83,Asia
11617,Syria,1969,7.57,6166933.0,58.57,Asia
11618,Syria,1970,7.57,6378802.0,59.31,Asia
11619,Syria,1971,7.57,6599366.0,60.08,Asia
11620,Syria,1972,7.56,6828765.0,60.82,Asia
11621,Syria,1973,7.54,7066474.0,61.56,Asia
11622,Syria,1974,7.51,7311685.0,62.26,Asia
11623,Syria,1975,7.47,7564000.0,62.95,Asia
11624,Syria,1976,7.42,7822610.0,63.6,Asia
11625,Syria,1977,7.36,8088148.0,64.24,Asia
11626,Syria,1978,7.29,8363346.0,64.84,Asia
11627,Syria,1979,7.2,8651904.0,65.44,Asia
11628,Syria,1980,7.09,8956156.0,66.01,Asia
11629,Syria,1981,6.98,9277263.0,66.56,Asia
11630,Syria,1982,6.84,9613517.0,67.08,Asia
11631,Syria,1983,6.7,9960833.0,67.58,Asia
11632,Syria,1984,6.53,10313485.0,68.05,Asia
11633,Syria,1985,6.36,10667245.0,68.51,Asia
11634,Syria,1986,6.17,11020718.0,68.94,Asia
11635,Syria,1987,5.96,11374772.0,69.35,Asia
11636,Syria,1988,5.75,11730217.0,69.75,Asia
11637,Syria,1989,5.53,12088714.0,70.14,Asia
11638,Syria,1990,5.31,12451539.0,70.5,Asia
11639,Syria,1991,5.11,12817578.0,71.0,Asia
11640,Syria,1992,4.93,13186187.0,71.8,Asia
11641,Syria,1993,4.76,13559642.0,72.0,Asia
11642,Syria,1994,4.62,13941025.0,72.3,Asia
11643,Syria,1995,4.5,14331962.0,72.7,Asia
11644,Syria,1996,4.39,14736209.0,73.1,Asia
11645,Syria,1997,4.28,15151962.0,73.4,Asia
11646,Syria,1998,4.18,15568797.0,73.8,Asia
11647,Syria,1999,4.07,15972430.0,74.1,Asia
11648,Syria,2000,3.96,16354050.0,74.4,Asia
11649,Syria,2001,3.84,16694414.0,74.6,Asia
11650,Syria,2002,3.72,16997521.0,74.9,Asia
11651,Syria,2003,3.61,17304339.0,75.1,Asia
11652,Syria,2004,3.5,17671913.0,75.3,Asia
11653,Syria,2005,3.4,18132842.0,75.5,Asia
11654,Syria,2006,3.31,18728200.0,75.7,Asia
11655,Syria,2007,3.24,19425597.0,75.9,Asia
11656,Syria,2008,3.17,20097057.0,76.1,Asia
11657,Syria,2009,3.12,20566871.0,76.3,Asia
11658,Syria,2010,3.08,20720602.0,76.5,Asia
11659,Syria,2011,3.04,20501167.0,75.1,Asia
11660,Syria,2012,3.0,19978756.0,68.1,Asia
11661,Syria,2013,2.96,19322593.0,69.0,Asia
11662,Syria,2014,2.92,18772481.0,67.2,Asia
11663,Syria,2015,2.88,18502413.0,68.2,Asia
11664,Tajikistan,1800,5.87,466629.0,24.24,Asia
11665,Tajikistan,1810,5.87,466629.0,24.24,Asia
11666,Tajikistan,1820,5.87,478168.0,24.24,Asia
11667,Tajikistan,1830,5.87,512083.0,24.24,Asia
11668,Tajikistan,1840,5.87,561105.0,24.24,Asia
11669,Tajikistan,1850,5.87,614819.0,24.24,Asia
11670,Tajikistan,1860,5.87,672986.0,24.24,Asia
11671,Tajikistan,1870,5.87,736654.0,21.7,Asia
11672,Tajikistan,1880,5.87,805919.0,23.24,Asia
11673,Tajikistan,1890,5.87,881646.0,25.24,Asia
11674,Tajikistan,1900,5.87,965052.0,26.14,Asia
11675,Tajikistan,1910,5.87,1055995.0,28.64,Asia
11676,Tajikistan,1920,5.87,1156226.0,17.01,Asia
11677,Tajikistan,1930,5.87,1266911.0,33.82,Asia
11678,Tajikistan,1940,5.87,1388192.0,40.04,Asia
11679,Tajikistan,1950,5.87,1531502.0,52.68,Asia
11680,Tajikistan,1951,5.91,1576454.0,52.94,Asia
11681,Tajikistan,1952,5.97,1624542.0,53.4,Asia
11682,Tajikistan,1953,6.03,1674117.0,53.87,Asia
11683,Tajikistan,1954,6.08,1724204.0,54.33,Asia
11684,Tajikistan,1955,6.12,1774504.0,54.79,Asia
11685,Tajikistan,1956,6.15,1825437.0,55.26,Asia
11686,Tajikistan,1957,6.17,1878098.0,55.72,Asia
11687,Tajikistan,1958,6.19,1934134.0,56.17,Asia
11688,Tajikistan,1959,6.21,1995539.0,56.64,Asia
11689,Tajikistan,1960,6.24,2064035.0,57.1,Asia
11690,Tajikistan,1961,6.27,2140413.0,57.57,Asia
11691,Tajikistan,1962,6.31,2223956.0,58.03,Asia
11692,Tajikistan,1963,6.37,2312193.0,58.51,Asia
11693,Tajikistan,1964,6.43,2401598.0,58.98,Asia
11694,Tajikistan,1965,6.51,2489648.0,59.45,Asia
11695,Tajikistan,1966,6.6,2575335.0,59.9,Asia
11696,Tajikistan,1967,6.69,2659452.0,60.34,Asia
11697,Tajikistan,1968,6.78,2743461.0,60.77,Asia
11698,Tajikistan,1969,6.84,2829641.0,61.17,Asia
11699,Tajikistan,1970,6.88,2919586.0,61.55,Asia
11700,Tajikistan,1971,6.87,3013956.0,61.9,Asia
11701,Tajikistan,1972,6.81,3112041.0,62.23,Asia
11702,Tajikistan,1973,6.71,3212446.0,62.53,Asia
11703,Tajikistan,1974,6.57,3313144.0,62.81,Asia
11704,Tajikistan,1975,6.4,3412819.0,63.08,Asia
11705,Tajikistan,1976,6.22,3511050.0,63.34,Asia
11706,Tajikistan,1977,6.04,3608761.0,63.57,Asia
11707,Tajikistan,1978,5.89,3707624.0,63.81,Asia
11708,Tajikistan,1979,5.76,3809991.0,64.04,Asia
11709,Tajikistan,1980,5.66,3917642.0,64.28,Asia
11710,Tajikistan,1981,5.6,4030104.0,64.53,Asia
11711,Tajikistan,1982,5.56,4146923.0,64.8,Asia
11712,Tajikistan,1983,5.53,4269775.0,65.07,Asia
11713,Tajikistan,1984,5.51,4400743.0,65.34,Asia
11714,Tajikistan,1985,5.49,4540688.0,65.55,Asia
11715,Tajikistan,1986,5.45,4690913.0,65.69,Asia
11716,Tajikistan,1987,5.41,4849253.0,65.73,Asia
11717,Tajikistan,1988,5.35,5008827.0,65.67,Asia
11718,Tajikistan,1989,5.27,5160375.0,65.5,Asia
11719,Tajikistan,1990,5.18,5297286.0,65.3,Asia
11720,Tajikistan,1991,5.07,5417554.0,65.3,Asia
11721,Tajikistan,1992,4.95,5523207.0,62.6,Asia
11722,Tajikistan,1993,4.83,5616797.0,64.2,Asia
11723,Tajikistan,1994,4.71,5702611.0,64.1,Asia
11724,Tajikistan,1995,4.59,5784330.0,64.1,Asia
11725,Tajikistan,1996,4.46,5862224.0,63.3,Asia
11726,Tajikistan,1997,4.33,5936780.0,64.8,Asia
11727,Tajikistan,1998,4.2,6012308.0,64.9,Asia
11728,Tajikistan,1999,4.08,6094126.0,65.5,Asia
11729,Tajikistan,2000,3.95,6186152.0,65.8,Asia
11730,Tajikistan,2001,3.85,6290413.0,66.1,Asia
11731,Tajikistan,2002,3.76,6406518.0,66.5,Asia
11732,Tajikistan,2003,3.7,6532871.0,66.9,Asia
11733,Tajikistan,2004,3.65,6666628.0,67.5,Asia
11734,Tajikistan,2005,3.64,6805655.0,68.0,Asia
11735,Tajikistan,2006,3.64,6949566.0,68.7,Asia
11736,Tajikistan,2007,3.67,7099021.0,69.2,Asia
11737,Tajikistan,2008,3.7,7254072.0,69.6,Asia
11738,Tajikistan,2009,3.74,7414960.0,70.0,Asia
11739,Tajikistan,2010,3.78,7581696.0,70.1,Asia
11740,Tajikistan,2011,3.81,7753925.0,70.1,Asia
11741,Tajikistan,2012,3.82,7930929.0,70.8,Asia
11742,Tajikistan,2013,3.82,8111894.0,71.4,Asia
11743,Tajikistan,2014,3.79,8295840.0,71.9,Asia
11744,Tajikistan,2015,3.75,8481855.0,72.4,Asia
11745,Tanzania,1800,6.74,3019768.0,32.2,Africa
11746,Tanzania,1810,6.74,3019768.0,32.2,Africa
11747,Tanzania,1820,6.74,3048053.0,32.2,Africa
11748,Tanzania,1830,6.74,3129057.0,32.2,Africa
11749,Tanzania,1840,6.74,3241560.0,32.2,Africa
11750,Tanzania,1850,6.74,3358108.0,32.2,Africa
11751,Tanzania,1860,6.74,3473380.0,32.2,Africa
11752,Tanzania,1870,6.74,3592601.0,32.2,Africa
11753,Tanzania,1880,6.74,3715610.0,32.2,Africa
11754,Tanzania,1890,6.74,3842790.0,32.2,Africa
11755,Tanzania,1900,6.74,3974660.0,32.2,Africa
11756,Tanzania,1910,6.74,4110840.0,32.2,Africa
11757,Tanzania,1920,6.74,4254103.0,32.2,Africa
11758,Tanzania,1930,6.73,5137523.0,32.2,Africa
11759,Tanzania,1940,6.72,6409572.0,32.2,Africa
11760,Tanzania,1950,6.7,7649766.0,41.34,Africa
11761,Tanzania,1951,6.71,7847303.0,41.66,Africa
11762,Tanzania,1952,6.73,8055911.0,42.19,Africa
11763,Tanzania,1953,6.75,8274747.0,42.69,Africa
11764,Tanzania,1954,6.77,8503218.0,43.18,Africa
11765,Tanzania,1955,6.78,8740984.0,43.63,Africa
11766,Tanzania,1956,6.79,8987966.0,44.05,Africa
11767,Tanzania,1957,6.8,9244340.0,44.46,Africa
11768,Tanzania,1958,6.8,9510501.0,44.84,Africa
11769,Tanzania,1959,6.81,9787019.0,45.22,Africa
11770,Tanzania,1960,6.81,10074490.0,45.57,Africa
11771,Tanzania,1961,6.81,10373380.0,45.91,Africa
11772,Tanzania,1962,6.8,10683888.0,46.26,Africa
11773,Tanzania,1963,6.8,11005882.0,46.62,Africa
11774,Tanzania,1964,6.8,11339076.0,46.99,Africa
11775,Tanzania,1965,6.8,11683511.0,47.37,Africa
11776,Tanzania,1966,6.8,12038886.0,47.77,Africa
11777,Tanzania,1967,6.79,12406040.0,48.19,Africa
11778,Tanzania,1968,6.79,12787494.0,48.62,Africa
11779,Tanzania,1969,6.78,13186560.0,49.07,Africa
11780,Tanzania,1970,6.77,13605504.0,49.53,Africa
11781,Tanzania,1971,6.77,14045757.0,50.03,Africa
11782,Tanzania,1972,6.76,14506496.0,50.55,Africa
11783,Tanzania,1973,6.76,14984973.0,51.09,Africa
11784,Tanzania,1974,6.76,15477155.0,51.65,Africa
11785,Tanzania,1975,6.75,15980265.0,52.19,Africa
11786,Tanzania,1976,6.74,16493435.0,52.71,Africa
11787,Tanzania,1977,6.73,17018013.0,53.19,Africa
11788,Tanzania,1978,6.71,17556148.0,53.61,Africa
11789,Tanzania,1979,6.69,18110990.0,53.98,Africa
11790,Tanzania,1980,6.65,18684893.0,54.29,Africa
11791,Tanzania,1981,6.62,19279543.0,54.56,Africa
11792,Tanzania,1982,6.58,19894677.0,54.82,Africa
11793,Tanzania,1983,6.54,20528465.0,55.05,Africa
11794,Tanzania,1984,6.5,21178079.0,55.26,Africa
11795,Tanzania,1985,6.47,21842087.0,55.44,Africa
11796,Tanzania,1986,6.42,22516809.0,55.54,Africa
11797,Tanzania,1987,6.38,23204186.0,55.58,Africa
11798,Tanzania,1988,6.33,23914852.0,55.51,Africa
11799,Tanzania,1989,6.27,24663284.0,55.39,Africa
11800,Tanzania,1990,6.21,25458208.0,55.2,Africa
11801,Tanzania,1991,6.15,26307482.0,55.1,Africa
11802,Tanzania,1992,6.08,27203865.0,54.7,Africa
11803,Tanzania,1993,6.01,28122799.0,54.5,Africa
11804,Tanzania,1994,5.95,29030288.0,54.0,Africa
11805,Tanzania,1995,5.88,29903329.0,53.9,Africa
11806,Tanzania,1996,5.83,30733937.0,53.8,Africa
11807,Tanzania,1997,5.78,31533781.0,53.8,Africa
11808,Tanzania,1998,5.74,32323953.0,53.7,Africa
11809,Tanzania,1999,5.71,33135281.0,53.8,Africa
11810,Tanzania,2000,5.69,33991590.0,54.3,Africa
11811,Tanzania,2001,5.68,34899062.0,54.8,Africa
11812,Tanzania,2002,5.67,35855480.0,55.4,Africa
11813,Tanzania,2003,5.66,36866228.0,55.9,Africa
11814,Tanzania,2004,5.65,37935334.0,56.5,Africa
11815,Tanzania,2005,5.64,39065600.0,57.1,Africa
11816,Tanzania,2006,5.62,40260847.0,57.9,Africa
11817,Tanzania,2007,5.59,41522004.0,59.1,Africa
11818,Tanzania,2008,5.54,42844744.0,60.4,Africa
11819,Tanzania,2009,5.49,44222113.0,60.8,Africa
11820,Tanzania,2010,5.43,45648525.0,61.4,Africa
11821,Tanzania,2011,5.36,47122998.0,61.7,Africa
11822,Tanzania,2012,5.29,48645709.0,61.9,Africa
11823,Tanzania,2013,5.21,50213457.0,62.7,Africa
11824,Tanzania,2014,5.14,51822621.0,63.3,Africa
11825,Tanzania,2015,5.07,53470420.0,64.1,Africa
11826,Thailand,1800,6.35,4665000.0,30.4,Asia
11827,Thailand,1810,6.35,4665000.0,30.4,Asia
11828,Thailand,1820,6.35,4712187.0,30.4,Asia
11829,Thailand,1830,6.35,4847494.0,30.4,Asia
11830,Thailand,1840,6.35,5035786.0,30.4,Asia
11831,Thailand,1850,6.35,5247574.0,30.4,Asia
11832,Thailand,1860,6.35,5516868.0,30.4,Asia
11833,Thailand,1870,6.35,5852505.0,30.4,Asia
11834,Thailand,1880,6.35,6273430.0,30.4,Asia
11835,Thailand,1890,6.35,6782133.0,30.4,Asia
11836,Thailand,1900,6.35,7482398.0,30.4,Asia
11837,Thailand,1910,6.35,8488052.0,30.4,Asia
11838,Thailand,1920,6.35,10024952.0,30.4,Asia
11839,Thailand,1930,6.31,12675207.0,30.4,Asia
11840,Thailand,1940,6.22,15865398.0,39.3,Asia
11841,Thailand,1950,6.13,20710356.0,50.97,Asia
11842,Thailand,1951,6.13,21263203.0,51.14,Asia
11843,Thailand,1952,6.14,21837991.0,51.5,Asia
11844,Thailand,1953,6.14,22436536.0,51.9,Asia
11845,Thailand,1954,6.14,23060429.0,52.32,Asia
11846,Thailand,1955,6.14,23711041.0,52.78,Asia
11847,Thailand,1956,6.14,24389520.0,53.28,Asia
11848,Thailand,1957,6.14,25096792.0,53.8,Asia
11849,Thailand,1958,6.14,25833554.0,54.35,Asia
11850,Thailand,1959,6.14,26600277.0,54.91,Asia
11851,Thailand,1960,6.15,27397178.0,55.46,Asia
11852,Thailand,1961,6.15,28224208.0,56.01,Asia
11853,Thailand,1962,6.16,29081037.0,56.51,Asia
11854,Thailand,1963,6.16,29967043.0,56.98,Asia
11855,Thailand,1964,6.15,30881332.0,57.4,Asia
11856,Thailand,1965,6.13,31822798.0,57.8,Asia
11857,Thailand,1966,6.08,32789097.0,58.18,Asia
11858,Thailand,1967,6.01,33778500.0,58.56,Asia
11859,Thailand,1968,5.9,34790945.0,58.96,Asia
11860,Thailand,1969,5.76,35826803.0,59.39,Asia
11861,Thailand,1970,5.6,36884914.0,59.86,Asia
11862,Thailand,1971,5.4,37964925.0,60.33,Asia
11863,Thailand,1972,5.18,39061999.0,60.82,Asia
11864,Thailand,1973,4.95,40164969.0,61.29,Asia
11865,Thailand,1974,4.72,41259539.0,61.77,Asia
11866,Thailand,1975,4.49,42334954.0,62.24,Asia
11867,Thailand,1976,4.26,43386846.0,62.7,Asia
11868,Thailand,1977,4.03,44416007.0,63.15,Asia
11869,Thailand,1978,3.81,45423442.0,63.62,Asia
11870,Thailand,1979,3.59,46412310.0,64.1,Asia
11871,Thailand,1980,3.39,47385325.0,64.62,Asia
11872,Thailand,1981,3.2,48336894.0,65.22,Asia
11873,Thailand,1982,3.02,49265597.0,65.91,Asia
11874,Thailand,1983,2.86,50183106.0,66.69,Asia
11875,Thailand,1984,2.71,51105438.0,67.52,Asia
11876,Thailand,1985,2.57,52041468.0,68.36,Asia
11877,Thailand,1986,2.45,53002775.0,69.15,Asia
11878,Thailand,1987,2.35,53979503.0,69.84,Asia
11879,Thailand,1988,2.26,54933561.0,70.38,Asia
11880,Thailand,1989,2.18,55812794.0,70.76,Asia
11881,Thailand,1990,2.11,56582824.0,71.0,Asia
11882,Thailand,1991,2.06,57225972.0,71.0,Asia
11883,Thailand,1992,2.0,57761574.0,70.9,Asia
11884,Thailand,1993,1.96,58237672.0,70.8,Asia
11885,Thailand,1994,1.91,58722767.0,70.6,Asia
11886,Thailand,1995,1.87,59266089.0,70.6,Asia
11887,Thailand,1996,1.82,59878955.0,70.6,Asia
11888,Thailand,1997,1.78,60544937.0,70.5,Asia
11889,Thailand,1998,1.75,61250974.0,70.4,Asia
11890,Thailand,1999,1.71,61973957.0,70.5,Asia
11891,Thailand,2000,1.68,62693322.0,70.7,Asia
11892,Thailand,2001,1.64,63415174.0,71.2,Asia
11893,Thailand,2002,1.62,64136669.0,71.7,Asia
11894,Thailand,2003,1.59,64817254.0,72.1,Asia
11895,Thailand,2004,1.56,65404522.0,72.2,Asia
11896,Thailand,2005,1.54,65863973.0,73.1,Asia
11897,Thailand,2006,1.52,66174486.0,73.5,Asia
11898,Thailand,2007,1.5,66353572.0,73.8,Asia
11899,Thailand,2008,1.48,66453255.0,73.9,Asia
11900,Thailand,2009,1.46,66548197.0,74.0,Asia
11901,Thailand,2010,1.44,66692024.0,74.2,Asia
11902,Thailand,2011,1.43,66902958.0,74.3,Asia
11903,Thailand,2012,1.41,67164130.0,74.4,Asia
11904,Thailand,2013,1.4,67451422.0,74.4,Asia
11905,Thailand,2014,1.39,67725979.0,74.6,Asia
11906,Thailand,2015,1.38,67959359.0,74.7,Asia
11907,Togo,1800,6.34,445985.0,31.3,Africa
11908,Togo,1810,6.34,445985.0,31.3,Africa
11909,Togo,1820,6.34,456556.0,31.3,Africa
11910,Togo,1830,6.34,487574.0,31.3,Africa
11911,Togo,1840,6.34,532290.0,31.3,Africa
11912,Togo,1850,6.34,581106.0,31.3,Africa
11913,Togo,1860,6.34,633981.0,31.3,Africa
11914,Togo,1870,6.34,691667.0,31.3,Africa
11915,Togo,1880,6.34,754234.0,31.3,Africa
11916,Togo,1890,6.34,822418.0,31.3,Africa
11917,Togo,1900,6.34,897249.0,31.3,Africa
11918,Togo,1910,6.34,978586.0,31.3,Africa
11919,Togo,1920,6.34,1067807.0,31.3,Africa
11920,Togo,1930,6.34,1165736.0,31.3,Africa
11921,Togo,1940,6.34,1272646.0,31.3,Africa
11922,Togo,1950,6.34,1395458.0,34.31,Africa
11923,Togo,1951,6.33,1425482.0,34.69,Africa
11924,Togo,1952,6.33,1441908.0,35.42,Africa
11925,Togo,1953,6.33,1452091.0,36.15,Africa
11926,Togo,1954,6.34,1461521.0,36.86,Africa
11927,Togo,1955,6.36,1473839.0,37.57,Africa
11928,Togo,1956,6.38,1490731.0,38.28,Africa
11929,Togo,1957,6.4,1512025.0,38.98,Africa
11930,Togo,1958,6.44,1535969.0,39.68,Africa
11931,Togo,1959,6.48,1559679.0,40.38,Africa
11932,Togo,1960,6.52,1580513.0,41.06,Africa
11933,Togo,1961,6.57,1597528.0,41.74,Africa
11934,Togo,1962,6.62,1612758.0,42.42,Africa
11935,Togo,1963,6.68,1631763.0,43.1,Africa
11936,Togo,1964,6.73,1662072.0,43.77,Africa
11937,Togo,1965,6.79,1708632.0,44.43,Africa
11938,Togo,1966,6.85,1774029.0,45.09,Africa
11939,Togo,1967,6.91,1855445.0,45.75,Africa
11940,Togo,1968,6.97,1945781.0,46.41,Africa
11941,Togo,1969,7.03,2034909.0,47.07,Africa
11942,Togo,1970,7.08,2115521.0,47.72,Africa
11943,Togo,1971,7.14,2185661.0,48.36,Africa
11944,Togo,1972,7.18,2247575.0,49.0,Africa
11945,Togo,1973,7.22,2303345.0,49.63,Africa
11946,Togo,1974,7.25,2356623.0,50.26,Africa
11947,Togo,1975,7.28,2410446.0,50.88,Africa
11948,Togo,1976,7.29,2464457.0,51.49,Africa
11949,Togo,1977,7.28,2518566.0,52.09,Africa
11950,Togo,1978,7.27,2576468.0,52.7,Africa
11951,Togo,1979,7.24,2642845.0,53.29,Africa
11952,Togo,1980,7.21,2720838.0,53.87,Africa
11953,Togo,1981,7.16,2812071.0,54.43,Africa
11954,Togo,1982,7.1,2915148.0,54.97,Africa
11955,Togo,1983,7.03,3026378.0,55.48,Africa
11956,Togo,1984,6.96,3140355.0,55.96,Africa
11957,Togo,1985,6.87,3252995.0,56.39,Africa
11958,Togo,1986,6.78,3363448.0,56.79,Africa
11959,Togo,1987,6.68,3472459.0,57.14,Africa
11960,Togo,1988,6.57,3579489.0,57.42,Africa
11961,Togo,1989,6.45,3684309.0,57.65,Africa
